0,b,32.33,7.5,u,g,e,bb,1.585,t,f,0,t,s,420,0,2009-09-14,-
232,b,20,7.0,u,g,c,v,0.5,f,f,0,f,g,0,0,2009-09-12,-
233,b,?,3.0,y,p,i,bb,7.0,f,f,0,f,g,0,1,2010-01-10,-
234,b,39.5,1.625,u,g,c,v,1.5,f,f,0,f,g,0,316,2009-11-18,-
235,b,36.5,4.25,u,g,q,v,3.5,f,f,0,f,g,454,50,2009-10-30,-
236,?,29.75,0.665,u,g,w,v,0.25,f,f,0,t,g,300,0,2009-12-21,-
237,b,52.42,1.5,u,g,d,v,3.75,f,f,0,t,g,0,350,2010-02-03,-
238,b,36.17,18.125,u,g,w,v,0.085,f,f,0,f,g,320,3552,2010-03-23,-
239,b,34.58,0.0,?,?,?,?,0.0,f,f,0,f,p,?,0,2010-04-28,-
240,b,29.67,0.75,y,p,c,v,0.04,f,f,0,f,g,240,0,2009-11-29,-
241,b,36.17,5.5,u,g,i,bb,5.0,f,f,0,f,g,210,687,2010-04-02,-
242,b,25.67,0.29,y,p,c,v,1.5,f,f,0,t,g,160,0,2009-11-07,-
243,a,24.5,2.415,y,p,c,v,0.0,f,f,0,f,g,120,0,2009-12-25,-
244,b,24.08,0.875,u,g,m,v,0.085,f,t,4,f,g,254,1950,2009-12-07,-
245,b,21.92,0.5,u,g,c,v,0.125,f,f,0,f,g,360,0,2009-09-21,-
246,a,36.58,0.29,u,g,ff,ff,0.0,f,t,10,f,g,200,18,2010-01-05,-
247,a,23,1.835,u,g,j,j,0.0,f,t,1,f,g,200,53,2009-07-26,-
248,a,27.58,3.0,u,g,m,v,2.79,f,t,1,t,g,280,10,2010-01-02,-
249,b,31.08,3.085,u,g,c,v,2.5,f,t,2,t,g,160,41,2009-12-11,-
250,a,30.42,1.375,u,g,w,h,0.04,f,t,3,f,g,0,33,2009-09-02,-
251,b,22.08,2.335,u,g,k,v,0.75,f,f,0,f,g,180,0,2010-03-28,-
252,b,16.33,4.085,u,g,i,h,0.415,f,f,0,t,g,120,0,2009-10-13,-
253,a,21.92,11.665,u,g,k,h,0.085,f,f,0,f,g,320,5,2009-07-28,-
254,b,21.08,4.125,y,p,i,h,0.04,f,f,0,f,g,140,100,2010-05-31,-
255,b,17.42,6.5,u,g,i,v,0.125,f,f,0,f,g,60,100,2009-10-28,-
256,b,19.17,4.0,y,p,i,v,1.0,f,f,0,t,g,360,1000,2010-06-20,-
257,b,20.67,0.415,u,g,c,v,0.125,f,f,0,f,g,0,44,2010-02-24,-
258,b,26.75,2.0,u,g,d,v,0.75,f,f,0,t,g,80,0,2009-04-15,-
259,b,23.58,0.835,u,g,i,h,0.085,f,f,0,t,g,220,5,2009-09-20,-
260,b,39.17,2.5,y,p,i,h,10.0,f,f,0,t,s,200,0,2010-02-25,-
261,b,22.75,11.5,u,g,i,v,0.415,f,f,0,f,g,0,0,2009-12-13,-
262,?,26.5,2.71,y,p,?,?,0.085,f,f,0,f,s,80,0,2009-10-24,-
263,a,16.92,0.5,u,g,i,v,0.165,f,t,6,t,g,240,35,2009-08-21,-
264,b,23.5,3.165,y,p,k,v,0.415,f,t,1,t,g,280,80,2009-06-08,-
265,a,17.33,9.5,u,g,aa,v,1.75,f,t,10,t,g,0,10,2009-09-12,-
266,b,23.75,0.415,y,p,c,v,0.04,f,t,2,f,g,128,6,2009-08-09,-
267,b,34.67,1.08,u,g,m,v,1.165,f,f,0,f,s,28,0,2009-07-04,-
268,b,74.83,19.0,y,p,ff,ff,0.04,f,t,2,f,g,0,351,2010-03-04,-
269,b,28.17,0.125,y,p,k,v,0.085,f,f,0,f,g,216,2100,2010-01-02,-
270,b,24.5,13.335,y,p,aa,v,0.04,f,f,0,t,g,120,475,2010-06-15,-
271,b,18.83,3.54,y,p,ff,ff,0.0,f,f,0,t,g,180,1,2010-02-24,-
272,?,45.33,1.0,u,g,q,v,0.125,f,f,0,t,g,263,0,2009-12-04,-
273,a,22.5,8.5,u,g,q,v,1.75,t,t,10,f,g,80,990,2010-01-14,-
274,a,28.58,1.665,u,g,q,v,2.415,t,f,0,t,g,440,0,2010-04-24,-
275,b,45.17,1.5,u,g,c,v,2.5,t,f,0,t,g,140,0,2009-12-27,-
276,b,41.58,1.75,u,g,k,v,0.21,t,f,0,f,g,160,0,2009-10-31,-
277,a,57.08,0.335,u,g,i,bb,1.0,t,f,0,t,g,252,2197,2009-08-07,-
278,a,55.75,7.08,u,g,k,h,6.75,t,t,3,t,g,100,50,2009-11-23,-
279,b,43.25,25.21,u,g,q,h,0.21,t,t,1,f,g,760,90,2009-10-09,-
280,a,25.33,2.085,u,g,c,h,2.75,t,f,0,t,g,360,1,2010-05-06,-
281,a,24.58,0.67,u,g,aa,h,1.75,t,f,0,f,g,400,0,2010-06-16,-
282,b,43.17,2.25,u,g,i,bb,0.75,t,f,0,f,g,560,0,2009-01-06,-
283,b,40.92,0.835,u,g,ff,ff,0.0,t,f,0,f,g,130,1,2010-03-19,-
284,b,31.83,2.5,u,g,aa,v,7.5,t,f,0,t,g,523,0,2009-10-03,-
285,a,33.92,1.585,y,p,ff,ff,0.0,t,f,0,f,g,320,0,2009-05-20,-
286,a,24.92,1.25,u,g,ff,ff,0.0,t,f,0,f,g,80,0,2009-08-12,-
287,b,35.25,3.165,u,g,x,h,3.75,t,f,0,t,g,680,0,2009-08-27,-
288,b,34.25,1.75,u,g,w,bb,0.25,t,f,0,t,g,163,0,2009-05-28,-
289,b,80.25,5.5,u,g,?,?,0.54,t,f,0,f,g,0,340,2009-09-10,-
290,b,19.42,1.5,y,p,cc,v,2.0,t,f,0,t,g,100,20,2010-01-29,-
291,b,42.75,3.0,u,g,i,bb,1.0,t,f,0,f,g,0,200,2009-09-16,-
292,b,19.67,10.0,y,p,k,h,0.835,t,f,0,t,g,140,0,2009-10-19,-
293,b,36.33,3.79,u,g,w,v,1.165,t,f,0,t,g,200,0,2010-04-18,-
294,b,30.08,1.04,y,p,i,bb,0.5,t,t,10,t,g,132,28,2010-03-15,-
295,b,44.25,11.0,y,p,d,v,1.5,t,f,0,f,s,0,0,2009-11-03,-
296,b,23.58,0.46,y,p,w,v,2.625,t,t,6,t,g,208,347,2009-12-06,-
297,?,42.25,1.75,y,p,?,?,0.0,f,f,0,t,g,150,1,2009-10-20,-
298,b,29.83,1.25,y,p,k,v,0.25,f,f,0,f,g,224,0,2010-01-28,-
299,b,20.08,0.25,u,g,q,v,0.125,f,f,0,f,g,200,0,2009-07-26,-
300,b,23.42,0.585,u,g,c,h,0.085,t,f,0,f,g,180,0,2009-07-10,-
301,a,29.58,1.75,y,p,k,v,1.25,f,f,0,t,g,280,0,2009-12-04,-
302,b,32.33,3.5,u,g,k,v,0.5,f,f,0,t,g,232,0,2009-09-29,-
303,b,?,0.04,y,p,d,v,4.25,f,f,0,t,g,460,0,2009-12-19,-
304,b,47.83,4.165,u,g,x,bb,0.085,f,f,0,t,g,520,0,2009-06-03,-
305,b,20,1.25,y,p,k,v,0.125,f,f,0,f,g,140,4,2010-04-01,-
306,b,27.58,3.25,y,p,q,h,5.085,f,t,2,t,g,369,1,2010-01-14,-
307,b,22,0.79,u,g,w,v,0.29,f,t,1,f,g,420,283,2009-07-13,-
308,b,19.33,10.915,u,g,c,bb,0.585,f,t,2,t,g,200,7,2009-05-24,-
309,a,38.33,4.415,u,g,c,v,0.125,f,f,0,f,g,160,0,2009-08-26,-
310,b,29.42,1.25,u,g,c,h,0.25,f,t,2,t,g,400,108,2009-08-05,-
311,b,22.67,0.75,u,g,i,v,1.585,f,t,1,t,g,400,9,2009-11-24,-
312,b,32.25,14.0,y,p,ff,ff,0.0,f,t,2,f,g,160,1,2009-11-04,-
313,b,29.58,4.75,u,g,m,v,2.0,f,t,1,t,g,460,68,2010-06-09,-
314,b,18.42,10.415,y,p,aa,v,0.125,t,f,0,f,g,120,375,2010-02-17,-
315,b,22.17,2.25,u,g,i,v,0.125,f,f,0,f,g,160,10,2010-04-26,-
316,b,18.83,0.0,u,g,q,v,0.665,f,f,0,f,g,160,1,2009-10-14,-
317,b,21.58,0.79,y,p,cc,v,0.665,f,f,0,f,g,160,0,2010-03-03,-
318,b,23.75,12.0,u,g,c,v,2.085,f,f,0,f,s,80,0,2009-12-26,-
319,b,22,7.835,y,p,i,bb,0.165,f,f,0,t,g,?,0,2009-07-29,-
320,b,36.08,2.54,u,g,ff,ff,0.0,f,f,0,f,g,0,1000,2010-03-07,-
321,b,29.25,13.0,u,g,d,h,0.5,f,f,0,f,g,228,0,2009-11-06,-
322,a,19.58,0.665,u,g,w,v,1.665,f,f,0,f,g,220,5,2009-08-10,-
323,a,22.92,1.25,u,g,q,v,0.25,f,f,0,t,g,120,809,2010-01-23,-
324,a,27.25,0.29,u,g,m,h,0.125,f,t,1,t,g,272,108,2009-07-26,-
325,a,38.75,1.5,u,g,ff,ff,0.0,f,f,0,f,g,76,0,2009-12-13,-
326,b,32.42,2.165,y,p,k,ff,0.0,f,f,0,f,g,120,0,2010-06-06,-
327,a,23.75,0.71,u,g,w,v,0.25,f,t,1,t,g,240,4,2009-06-29,-
328,b,18.17,2.46,u,g,c,n,0.96,f,t,2,t,g,160,587,2010-01-19,-
329,b,40.92,0.5,y,p,m,v,0.5,f,f,0,t,g,130,0,2009-08-04,-
330,b,19.5,9.585,u,g,aa,v,0.79,f,f,0,f,g,80,350,2010-02-12,-
331,b,28.58,3.625,u,g,aa,v,0.25,f,f,0,t,g,100,0,2009-12-22,-
332,b,35.58,0.75,u,g,k,v,1.5,f,f,0,t,g,231,0,2010-01-04,-
333,b,34.17,2.75,u,g,i,bb,2.5,f,f,0,t,g,232,200,2009-09-28,-
334,?,33.17,2.25,y,p,cc,v,3.5,f,f,0,t,g,200,141,2009-09-26,-
335,b,31.58,0.75,y,p,aa,v,3.5,f,f,0,t,g,320,0,2009-06-11,-
336,a,52.5,7.0,u,g,aa,h,3.0,f,f,0,f,g,0,0,2009-12-19,-
337,b,36.17,0.42,y,p,w,v,0.29,f,f,0,t,g,309,2,2009-06-14,-
338,b,37.33,2.665,u,g,cc,v,0.165,f,f,0,t,g,0,501,2009-10-23,-
339,a,20.83,8.5,u,g,c,v,0.165,f,f,0,f,g,0,351,2009-08-01,-
340,b,24.08,9.0,u,g,aa,v,0.25,f,f,0,t,g,0,0,2010-01-17,-
341,b,25.58,0.335,u,g,k,h,3.5,f,f,0,t,g,340,0,2008-06-29,-
342,a,35.17,3.75,u,g,ff,ff,0.0,f,t,6,f,g,0,200,2009-05-24,-
343,b,48.08,3.75,u,g,i,bb,1.0,f,f,0,f,g,100,2,2009-08-04,-
344,a,15.83,7.625,u,g,q,v,0.125,f,t,1,t,g,0,160,2010-02-19,-
345,a,22.5,0.415,u,g,i,v,0.335,f,f,0,t,s,144,0,2010-04-16,-
346,b,21.5,11.5,u,g,i,v,0.5,t,f,0,t,g,100,68,2009-12-22,-
347,a,23.58,0.83,u,g,q,v,0.415,f,t,1,t,g,200,11,2009-10-11,-
348,a,21.08,5.0,y,p,ff,ff,0.0,f,f,0,f,g,0,0,2009-07-21,-
349,b,25.67,3.25,u,g,c,h,2.29,f,t,1,t,g,416,21,2009-11-26,-
350,a,38.92,1.665,u,g,aa,v,0.25,f,f,0,f,g,0,390,2009-06-05,-
351,a,15.75,0.375,u,g,c,v,1.0,f,f,0,f,g,120,18,2009-10-15,-
352,a,28.58,3.75,u,g,c,v,0.25,f,t,1,t,g,40,154,2010-03-16,-
353,b,22.25,9.0,u,g,aa,v,0.085,f,f,0,f,g,0,0,2009-10-20,-
354,b,29.83,3.5,u,g,c,v,0.165,f,f,0,f,g,216,0,2009-11-12,-
355,a,23.5,1.5,u,g,w,v,0.875,f,f,0,t,g,160,0,2009-11-29,-
356,b,32.08,4.0,y,p,cc,v,1.5,f,f,0,t,g,120,0,2009-10-13,-
357,b,31.08,1.5,y,p,w,v,0.04,f,f,0,f,s,160,0,2009-05-17,-
358,b,31.83,0.04,y,p,m,v,0.04,f,f,0,f,g,0,0,2009-09-23,-
359,a,21.75,11.75,u,g,c,v,0.25,f,f,0,t,g,180,0,2009-09-07,-
360,a,17.92,0.54,u,g,c,v,1.75,f,t,1,t,g,80,5,2009-05-31,-
361,b,30.33,0.5,u,g,d,h,0.085,f,f,0,t,s,252,0,2009-10-15,-
362,b,51.83,2.04,y,p,ff,ff,1.5,f,f,0,f,g,120,1,2009-09-17,-
363,b,47.17,5.835,u,g,w,v,5.5,f,f,0,f,g,465,150,2009-12-01,-
364,b,25.83,12.835,u,g,cc,v,0.5,f,f,0,f,g,0,2,2010-03-17,-
365,a,50.25,0.835,u,g,aa,v,0.5,f,f,0,t,g,240,117,2010-01-23,-
366,?,29.5,2.0,y,p,e,h,2.0,f,f,0,f,g,256,17,2009-11-12,-
367,a,37.33,2.5,u,g,i,h,0.21,f,f,0,f,g,260,246,2010-01-03,-
368,a,41.58,1.04,u,g,aa,v,0.665,f,f,0,f,g,240,237,2009-10-30,-
369,a,30.58,10.665,u,g,q,h,0.085,f,t,12,t,g,129,3,2009-09-25,-
370,b,19.42,7.25,u,g,m,v,0.04,f,t,1,f,g,100,1,2009-12-24,-
371,a,17.92,10.21,u,g,ff,ff,0.0,f,f,0,f,g,0,50,2009-07-06,-
372,a,20.08,1.25,u,g,c,v,0.0,f,f,0,f,g,0,0,2010-02-21,-
373,b,19.5,0.29,u,g,k,v,0.29,f,f,0,f,g,280,364,2009-12-14,-
374,b,27.83,1.0,y,p,d,h,3.0,f,f,0,f,g,176,537,2010-04-12,-
375,b,17.08,3.29,u,g,i,v,0.335,f,f,0,t,g,140,2,2009-08-23,-
376,b,36.42,0.75,y,p,d,v,0.585,f,f,0,f,g,240,3,2009-11-28,-
377,b,40.58,3.29,u,g,m,v,3.5,f,f,0,t,s,400,0,2009-09-30,-
378,b,21.08,10.085,y,p,e,h,1.25,f,f,0,f,g,260,0,2009-09-02,-
379,a,22.67,0.75,u,g,c,v,2.0,f,t,2,t,g,200,394,2009-10-25,-
380,a,25.25,13.5,y,p,ff,ff,2.0,f,t,1,t,g,200,1,2009-08-20,-
381,b,17.92,0.205,u,g,aa,v,0.04,f,f,0,f,g,280,750,2010-05-23,-
382,b,35,3.375,u,g,c,h,8.29,f,f,0,t,g,0,0,2010-02-25,-
383,b,30.83,0.0,u,g,w,v,1.25,t,t,1,f,g,202,0,2008-10-25,+
384,a,58.67,4.46,u,g,q,h,3.04,t,t,6,f,g,43,560,2009-01-22,+
385,a,24.5,0.5,u,g,q,h,1.5,t,f,0,f,g,280,824,2008-06-29,+
386,b,27.83,1.54,u,g,w,v,3.75,t,t,5,t,g,100,3,2008-08-07,+
387,b,20.17,5.625,u,g,w,v,1.71,t,f,0,f,s,120,0,2008-06-23,+
388,b,32.08,4.0,u,g,m,v,2.5,t,f,0,t,g,360,0,2008-01-16,+
389,b,33.17,1.04,u,g,r,h,6.5,t,f,0,t,g,164,31285,2008-11-14,+
390,a,22.92,11.585,u,g,cc,v,0.04,t,f,0,f,g,80,1349,2008-10-25,+
391,b,54.42,0.5,y,p,k,h,3.96,t,f,0,f,g,180,314,2008-10-24,+
392,b,42.5,4.915,y,p,w,v,3.165,t,f,0,t,g,52,1442,2009-06-18,+
393,b,22.08,0.83,u,g,c,h,2.165,f,f,0,t,g,128,0,2009-02-11,+
394,b,29.92,1.835,u,g,c,h,4.335,t,f,0,f,g,260,200,2009-01-20,+
395,a,38.25,6.0,u,g,k,v,1.0,t,f,0,t,g,0,0,2009-06-24,+
396,b,48.08,6.04,u,g,k,v,0.04,f,f,0,f,g,0,2690,2008-09-12,+
397,a,45.83,10.5,u,g,q,v,5.0,t,t,7,t,g,0,0,2009-04-20,+
398,b,36.67,4.415,y,p,k,v,0.25,t,t,10,t,g,320,0,2009-04-01,+
399,b,28.25,0.875,u,g,m,v,0.96,t,t,3,t,g,396,0,2008-09-18,+
400,a,23.25,5.875,u,g,q,v,3.17,t,t,10,f,g,120,245,2009-06-22,+
401,b,21.83,0.25,u,g,d,h,0.665,t,f,0,t,g,0,0,2009-01-25,+
402,a,19.17,8.585,u,g,cc,h,0.75,t,t,7,f,g,96,0,2008-11-29,+
403,b,?,11.25,u,g,c,v,2.5,t,t,17,f,g,200,1208,2009-09-22,+
404,b,23.25,1.0,u,g,c,v,0.835,t,f,0,f,s,300,0,2008-11-15,+
405,a,47.75,8.0,u,g,c,v,7.875,t,t,6,t,g,0,1260,2008-12-19,+
406,a,27.42,14.5,u,g,x,h,3.085,t,t,1,f,g,120,11,2009-03-09,+
407,a,41.17,6.5,u,g,q,v,0.5,t,t,3,t,g,145,0,2008-06-29,+
408,a,15.83,0.585,u,g,c,h,1.5,t,t,2,f,g,100,0,2009-03-02,+
409,a,47,13.0,u,g,i,bb,5.165,t,t,9,t,g,0,0,2009-06-27,+
410,b,56.58,18.5,u,g,d,bb,15.0,t,t,17,t,g,0,0,2008-11-10,+
411,b,57.42,8.5,u,g,e,h,7.0,t,t,3,f,g,0,0,2009-07-26,+
412,b,42.08,1.04,u,g,w,v,5.0,t,t,6,t,g,500,10000,2008-12-30,+
413,b,29.25,14.79,u,g,aa,v,5.04,t,t,5,t,g,168,0,2009-05-16,+
414,b,42,9.79,u,g,x,h,7.96,t,t,8,f,g,0,0,2009-03-07,+
415,b,49.5,7.585,u,g,i,bb,7.585,t,t,15,t,g,0,5000,2009-03-23,+
416,a,36.75,5.125,u,g,e,v,5.0,t,f,0,t,g,0,4000,2008-11-04,+
417,a,22.58,10.75,u,g,q,v,0.415,t,t,5,t,g,0,560,2009-04-04,+
418,b,27.83,1.5,u,g,w,v,2.0,t,t,11,t,g,434,35,2008-09-02,+
419,b,27.25,1.585,u,g,cc,h,1.835,t,t,12,t,g,583,713,2008-12-02,+
420,a,23,11.75,u,g,x,h,0.5,t,t,2,t,g,300,551,2008-10-17,+
421,b,27.75,0.585,y,p,cc,v,0.25,t,t,2,f,g,260,500,2009-02-16,+
422,b,54.58,9.415,u,g,ff,ff,14.415,t,t,11,t,g,30,300,2008-11-27,+
423,b,34.17,9.17,u,g,c,v,4.5,t,t,12,t,g,0,221,2009-06-14,+
424,b,28.92,15.0,u,g,c,h,5.335,t,t,11,f,g,0,2283,2009-04-28,+
425,b,29.67,1.415,u,g,w,h,0.75,t,t,1,f,g,240,100,2009-01-21,+
426,b,39.58,13.915,u,g,w,v,8.625,t,t,6,t,g,70,0,2008-08-29,+
427,b,56.42,28.0,y,p,c,v,28.5,t,t,40,f,g,0,15,2008-08-23,+
428,b,54.33,6.75,u,g,c,h,2.625,t,t,11,t,g,0,284,2008-08-12,+
429,a,41,2.04,y,p,q,h,0.125,t,t,23,t,g,455,1236,2008-10-29,+
430,b,31.92,4.46,u,g,cc,h,6.04,t,t,3,f,g,311,300,2009-02-11,+
431,b,41.5,1.54,u,g,i,bb,3.5,f,f,0,f,g,216,0,2008-07-11,+
432,b,23.92,0.665,u,g,c,v,0.165,f,f,0,f,g,100,0,2009-03-18,+
433,a,25.75,0.5,u,g,c,h,0.875,t,f,0,t,g,491,0,2008-10-01,+
434,b,26,1.0,u,g,q,v,1.75,t,f,0,t,g,280,0,2009-11-27,+
435,b,37.42,2.04,u,g,w,v,0.04,t,f,0,t,g,400,5800,2009-01-21,+
436,b,34.92,2.5,u,g,w,v,0.0,t,f,0,t,g,239,200,2009-02-21,+
437,b,34.25,3.0,u,g,cc,h,7.415,t,f,0,t,g,0,0,2009-01-06,+
438,b,23.33,11.625,y,p,w,v,0.835,t,f,0,t,g,160,300,2009-03-07,+
439,b,23.17,0.0,u,g,cc,v,0.085,t,f,0,f,g,0,0,2008-09-03,+
440,b,44.33,0.5,u,g,i,h,5.0,t,f,0,t,g,320,0,2008-08-11,+
441,b,35.17,4.5,u,g,x,h,5.75,f,f,0,t,s,711,0,2008-10-27,+
442,b,43.25,3.0,u,g,q,h,6.0,t,t,11,f,g,80,0,2008-10-05,+
443,b,56.75,12.25,u,g,m,v,1.25,t,t,4,t,g,200,0,2008-12-31,+
444,b,31.67,16.165,u,g,d,v,3.0,t,t,9,f,g,250,730,2008-12-14,+
445,a,23.42,0.79,y,p,q,v,1.5,t,t,2,t,g,80,400,2009-07-07,+
446,a,20.42,0.835,u,g,q,v,1.585,t,t,1,f,g,0,0,2008-12-14,+
447,b,26.67,4.25,u,g,cc,v,4.29,t,t,1,t,g,120,0,2009-01-17,+
448,b,34.17,1.54,u,g,cc,v,1.54,t,t,1,t,g,520,50000,2008-09-08,+
449,a,36,1.0,u,g,c,v,2.0,t,t,11,f,g,0,456,2009-02-09,+
450,b,25.5,0.375,u,g,m,v,0.25,t,t,3,f,g,260,15108,2009-07-18,+
451,b,19.42,6.5,u,g,w,h,1.46,t,t,7,f,g,80,2954,2009-03-25,+
452,b,35.17,25.125,u,g,x,h,1.625,t,t,1,t,g,515,500,2008-07-16,+
453,b,52.5,6.5,u,g,k,v,6.29,t,t,15,f,g,0,11202,2009-02-19,+
454,b,57.83,7.04,u,g,m,v,14.0,t,t,6,t,g,360,1332,2009-05-07,+
455,a,20.75,10.335,u,g,cc,h,0.335,t,t,1,t,g,80,50,2009-01-05,+
456,b,39.92,6.21,u,g,q,v,0.04,t,t,1,f,g,200,300,2008-04-28,+
457,b,25.67,12.5,u,g,cc,v,1.21,t,t,67,t,g,140,258,2009-02-03,+
458,a,24.75,12.5,u,g,aa,v,1.5,t,t,12,t,g,120,567,2009-05-04,+
459,a,44.17,6.665,u,g,q,v,7.375,t,t,3,t,g,0,0,2009-03-09,+
460,a,23.5,9.0,u,g,q,v,8.5,t,t,5,t,g,120,0,2008-10-14,+
