0,b,32.33,7.5,u,g,e,bb,1.585,t,f,0,t,s,420,0,2009-09-14,-
461,b,34.92,5.0,u,g,x,h,7.5,t,t,6,t,g,0,1000,2008-06-23,+
462,b,47.67,2.5,u,g,m,bb,2.5,t,t,12,t,g,410,2510,2009-01-19,+
463,b,22.75,11.0,u,g,q,v,2.5,t,t,7,t,g,100,809,2008-12-01,+
464,b,34.42,4.25,u,g,i,bb,3.25,t,t,2,f,g,274,610,2009-01-25,+
465,a,28.42,3.5,u,g,w,v,0.835,t,f,0,f,s,280,0,2008-07-31,+
466,b,67.75,5.5,u,g,e,z,13.0,t,t,1,t,g,0,0,2009-08-07,+
467,b,20.42,1.835,u,g,c,v,2.25,t,t,1,f,g,100,150,2008-12-19,+
468,a,47.42,8.0,u,g,e,bb,6.5,t,t,6,f,g,375,51100,2009-04-20,+
469,b,36.25,5.0,u,g,c,bb,2.5,t,t,6,f,g,0,367,2008-10-13,+
470,b,32.67,5.5,u,g,q,h,5.5,t,t,12,t,g,408,1000,2009-02-28,+
471,b,48.58,6.5,u,g,q,h,6.0,t,f,0,t,g,350,0,2009-02-18,+
472,b,39.92,0.54,y,p,aa,v,0.5,t,t,3,f,g,200,1000,2009-01-13,+
473,b,33.58,2.75,u,g,m,v,4.25,t,t,6,f,g,204,0,2008-11-25,+
474,a,18.83,9.5,u,g,w,v,1.625,t,t,6,t,g,40,600,2009-02-14,+
475,a,26.92,13.5,u,g,q,h,5.0,t,t,2,f,g,0,5000,2009-01-21,+
476,a,31.25,3.75,u,g,cc,h,0.625,t,t,9,t,g,181,0,2009-07-24,+
477,a,56.5,16.0,u,g,j,ff,0.0,t,t,15,f,g,0,247,2009-01-03,+
478,b,43,0.29,y,p,cc,h,1.75,t,t,8,f,g,100,375,2009-07-04,+
479,b,22.33,11.0,u,g,w,v,2.0,t,t,1,f,g,80,278,2009-02-02,+
480,b,27.25,1.665,u,g,cc,h,5.085,t,t,9,f,g,399,827,2008-06-21,+
481,b,32.83,2.5,u,g,cc,h,2.75,t,t,6,f,g,160,2072,2009-04-04,+
482,b,23.25,1.5,u,g,q,v,2.375,t,t,3,t,g,0,582,2009-01-25,+
483,a,40.33,7.54,y,p,q,h,8.0,t,t,14,f,g,0,2300,2008-12-24,+
484,a,30.5,6.5,u,g,c,bb,4.0,t,t,7,t,g,0,3065,2009-11-29,+
485,a,52.83,15.0,u,g,c,v,5.5,t,t,14,f,g,0,2200,2008-11-08,+
486,a,46.67,0.46,u,g,cc,h,0.415,t,t,11,t,g,440,6,2009-01-14,+
487,a,58.33,10.0,u,g,q,v,4.0,t,t,14,f,g,0,1602,2009-08-20,+
488,b,37.33,6.5,u,g,m,h,4.25,t,t,12,t,g,93,0,2008-04-19,+
489,b,23.08,2.5,u,g,c,v,1.085,t,t,11,t,g,60,2184,2009-06-09,+
490,b,32.75,1.5,u,g,cc,h,5.5,t,t,3,t,g,0,0,2008-11-27,+
491,a,21.67,11.5,y,p,j,j,0.0,t,t,11,t,g,0,0,2008-05-24,+
492,a,28.5,3.04,y,p,x,h,2.54,t,t,1,f,g,70,0,2009-09-10,+
493,a,68.67,15.0,u,g,e,z,0.0,t,t,14,f,g,0,3376,2008-09-30,+
494,b,28,2.0,u,g,k,h,4.165,t,t,2,t,g,181,0,2008-07-24,+
495,b,34.08,0.08,y,p,m,bb,0.04,t,t,1,t,g,280,2000,2008-08-20,+
496,b,27.67,2.0,u,g,x,h,1.0,t,t,4,f,g,140,7544,2009-02-09,+
497,b,44,2.0,u,g,m,v,1.75,t,t,2,t,g,0,15,2009-04-11,+
498,b,25.08,1.71,u,g,x,v,1.665,t,t,1,t,g,395,20,2009-01-01,+
499,b,32,1.75,y,p,e,h,0.04,t,f,0,t,g,393,0,2009-02-24,+
500,a,60.58,16.5,u,g,q,v,11.0,t,f,0,t,g,21,10561,2008-08-30,+
501,a,40.83,10.0,u,g,q,h,1.75,t,f,0,f,g,29,837,2009-02-11,+
502,b,19.33,9.5,u,g,q,v,1.0,t,f,0,t,g,60,400,2009-04-16,+
503,a,32.33,0.54,u,g,cc,v,0.04,t,f,0,f,g,440,11177,2008-10-09,+
504,b,36.67,3.25,u,g,q,h,9.0,t,f,0,t,g,102,639,2008-03-06,+
505,b,37.5,1.125,y,p,d,v,1.5,f,f,0,t,g,431,0,2009-02-25,+
506,a,25.08,2.54,y,p,aa,v,0.25,t,f,0,t,g,370,0,2009-03-08,+
507,b,41.33,0.0,u,g,c,bb,15.0,t,f,0,f,g,0,0,2008-10-18,+
508,b,56,12.5,u,g,k,h,8.0,t,f,0,t,g,24,2028,2009-06-29,+
509,a,49.83,13.585,u,g,k,h,8.5,t,f,0,t,g,0,0,2008-07-27,+
510,b,22.67,10.5,u,g,q,h,1.335,t,f,0,f,g,100,0,2009-04-13,+
511,b,27,1.5,y,p,w,v,0.375,t,f,0,t,g,260,1065,2009-01-31,+
512,b,25,12.5,u,g,aa,v,3.0,t,f,0,t,s,20,0,2009-04-29,+
513,a,26.08,8.665,u,g,aa,v,1.415,t,f,0,f,g,160,150,2008-02-22,+
514,a,18.42,9.25,u,g,q,v,1.21,t,t,4,f,g,60,540,2009-04-09,+
515,b,20.17,8.17,u,g,aa,v,1.96,t,t,14,f,g,60,158,2008-11-19,+
516,b,47.67,0.29,u,g,c,bb,15.0,t,t,20,f,g,0,15000,2008-10-25,+
517,a,21.25,2.335,u,g,i,bb,0.5,t,t,4,f,s,80,0,2009-10-26,+
518,a,20.67,3.0,u,g,q,v,0.165,t,t,3,f,g,100,6,2009-08-18,+
519,a,57.08,19.5,u,g,c,v,5.5,t,t,7,f,g,0,3000,2009-08-12,+
520,a,22.42,5.665,u,g,q,v,2.585,t,t,7,f,g,129,3257,2009-02-18,+
521,b,48.75,8.5,u,g,c,h,12.5,t,t,9,f,g,181,1655,2009-09-11,+
522,b,40,6.5,u,g,aa,bb,3.5,t,t,1,f,g,0,500,2008-10-04,+
523,b,40.58,5.0,u,g,c,v,5.0,t,t,7,f,g,0,3065,2009-05-26,+
524,a,28.67,1.04,u,g,c,v,2.5,t,t,5,t,g,300,1430,2008-12-02,+
525,a,33.08,4.625,u,g,q,h,1.625,t,t,2,f,g,0,0,2008-09-21,+
526,b,21.33,10.5,u,g,c,v,3.0,t,f,0,t,g,0,0,2008-11-02,+
527,b,42,0.205,u,g,i,h,5.125,t,f,0,f,g,400,0,2008-10-08,+
528,b,41.75,0.96,u,g,x,v,2.5,t,f,0,f,g,510,600,2008-09-29,+
529,b,22.67,1.585,y,p,w,v,3.085,t,t,6,f,g,80,0,2009-03-05,+
530,b,34.5,4.04,y,p,i,bb,8.5,t,t,7,t,g,195,0,2009-03-28,+
531,b,28.25,5.04,y,p,c,bb,1.5,t,t,8,t,g,144,7,2009-03-17,+
532,b,33.17,3.165,y,p,x,v,3.165,t,t,3,t,g,380,0,2008-12-20,+
533,b,48.17,7.625,u,g,w,h,15.5,t,t,12,f,g,0,790,2009-04-27,+
534,b,27.58,2.04,y,p,aa,v,2.0,t,t,3,t,g,370,560,2009-02-11,+
535,b,22.58,10.04,u,g,x,v,0.04,t,t,9,f,g,60,396,2008-11-16,+
536,a,24.08,0.5,u,g,q,h,1.25,t,t,1,f,g,0,678,2009-01-06,+
537,a,41.33,1.0,u,g,i,bb,2.25,t,f,0,t,g,0,300,2008-11-14,+
538,b,24.83,2.75,u,g,c,v,2.25,t,t,6,f,g,?,600,2009-03-11,+
539,a,20.75,10.25,u,g,q,v,0.71,t,t,2,t,g,49,0,2008-12-23,+
540,b,36.33,2.125,y,p,w,v,0.085,t,t,1,f,g,50,1187,2009-02-24,+
541,a,35.42,12.0,u,g,q,h,14.0,t,t,8,f,g,0,6590,2008-04-18,+
542,a,71.58,0.0,?,?,?,?,0.0,f,f,0,f,p,?,0,2009-01-03,+
543,b,28.67,9.335,u,g,q,h,5.665,t,t,6,f,g,381,168,2009-05-12,+
544,b,35.17,2.5,u,g,k,v,4.5,t,t,7,f,g,150,1270,2008-12-26,+
545,b,39.5,4.25,u,g,c,bb,6.5,t,t,16,f,g,117,1210,2008-08-19,+
546,b,39.33,5.875,u,g,cc,h,10.0,t,t,14,t,g,399,0,2009-05-19,+
547,b,24.33,6.625,y,p,d,v,5.5,t,f,0,t,s,100,0,2008-09-06,+
548,b,60.08,14.5,u,g,ff,ff,18.0,t,t,15,t,g,0,1000,2009-02-14,+
549,b,23.08,11.5,u,g,i,v,3.5,t,t,9,f,g,56,742,2008-06-22,+
550,b,26.67,2.71,y,p,cc,v,5.25,t,t,1,f,g,211,0,2009-05-19,+
551,b,48.17,3.5,u,g,aa,v,3.5,t,f,0,f,s,230,0,2008-03-31,+
552,b,41.17,4.04,u,g,cc,h,7.0,t,t,8,f,g,320,0,2009-02-03,+
553,b,55.92,11.5,u,g,ff,ff,5.0,t,t,5,f,g,0,8851,2008-08-22,+
554,b,53.92,9.625,u,g,e,v,8.665,t,t,5,f,g,0,0,2009-02-09,+
555,a,18.92,9.25,y,p,c,v,1.0,t,t,4,t,g,80,500,2009-05-08,+
556,a,50.08,12.54,u,g,aa,v,2.29,t,t,3,t,g,156,0,2008-10-13,+
557,b,65.42,11.0,u,g,e,z,20.0,t,t,7,t,g,22,0,2009-06-04,+
558,a,17.58,9.0,u,g,aa,v,1.375,t,f,0,t,g,0,0,2008-06-23,+
559,a,18.83,9.54,u,g,aa,v,0.085,t,f,0,f,g,100,0,2009-01-14,+
560,a,37.75,5.5,u,g,q,v,0.125,t,f,0,t,g,228,0,2009-05-25,+
561,b,23.25,4.0,u,g,c,bb,0.25,t,f,0,t,g,160,0,2009-12-28,+
562,b,18.08,5.5,u,g,k,v,0.5,t,f,0,f,g,80,0,2009-03-06,+
563,a,22.5,8.46,y,p,x,v,2.46,f,f,0,f,g,164,0,2008-12-04,+
564,b,19.67,0.375,u,g,q,v,2.0,t,t,2,t,g,80,0,2008-09-19,+
565,b,22.08,11.0,u,g,cc,v,0.665,t,f,0,f,g,100,0,2009-01-04,+
566,b,25.17,3.5,u,g,cc,v,0.625,t,t,7,f,g,0,7059,2008-06-08,+
567,a,47.42,3.0,u,g,x,v,13.875,t,t,2,t,g,519,1704,2008-12-11,+
568,b,33.5,1.75,u,g,x,h,4.5,t,t,4,t,g,253,857,2008-10-14,+
569,b,27.67,13.75,u,g,w,v,5.75,t,f,0,t,g,487,500,2009-04-09,+
570,a,58.42,21.0,u,g,i,bb,10.0,t,t,13,f,g,0,6700,2009-01-27,+
571,a,20.67,1.835,u,g,q,v,2.085,t,t,5,f,g,220,2503,2008-10-13,+
572,b,26.17,0.25,u,g,i,bb,0.0,t,f,0,t,g,0,0,2008-07-21,+
573,b,21.33,7.5,u,g,aa,v,1.415,t,t,1,f,g,80,9800,2008-11-24,+
574,b,42.83,4.625,u,g,q,v,4.58,t,f,0,f,s,0,0,2008-11-12,+
575,b,38.17,10.125,u,g,x,v,2.5,t,t,6,f,g,520,196,2008-07-31,+
576,b,20.5,10.0,y,p,c,v,2.5,t,f,0,f,s,40,0,2009-06-13,+
577,b,48.25,25.085,u,g,w,v,1.75,t,t,3,f,g,120,14,2009-05-19,+
578,b,28.33,5.0,u,g,w,v,11.0,t,f,0,t,g,70,0,2008-11-19,+
579,a,18.75,7.5,u,g,q,v,2.71,t,t,5,f,g,?,26726,2009-02-25,+
580,b,18.5,2.0,u,g,i,v,1.5,t,t,2,f,g,120,300,2008-12-07,+
581,b,33.17,3.04,y,p,c,h,2.04,t,t,1,t,g,180,18027,2009-03-12,+
582,b,45,8.5,u,g,cc,h,14.0,t,t,1,t,g,88,2000,2008-10-08,+
583,a,19.67,0.21,u,g,q,h,0.29,t,t,11,f,g,80,99,2008-12-11,+
584,?,24.5,12.75,u,g,c,bb,4.75,t,t,2,f,g,73,444,2009-01-22,+
585,b,21.83,11.0,u,g,x,v,0.29,t,t,6,f,g,121,0,2008-12-26,+
586,b,40.25,21.5,u,g,e,z,20.0,t,t,11,f,g,0,1200,2008-12-21,+
587,b,41.42,5.0,u,g,q,h,5.0,t,t,6,t,g,470,0,2009-02-17,+
588,a,17.83,11.0,u,g,x,h,1.0,t,t,11,f,g,0,3000,2009-05-27,+
589,b,23.17,11.125,u,g,x,h,0.46,t,t,1,f,g,100,0,2008-04-30,+
590,b,59.67,1.54,u,g,q,v,0.125,t,f,0,t,g,260,0,2008-10-31,+
591,b,18,0.165,u,g,q,n,0.21,f,f,0,f,g,200,40,2008-02-10,+
592,b,37.58,0.0,?,?,?,?,0.0,f,f,0,f,p,?,0,2008-03-09,+
593,b,17.5,22.0,l,gg,ff,o,0.0,f,f,0,t,p,450,100000,2008-11-13,+
594,b,19.17,0.0,y,p,m,bb,0.0,f,f,0,t,s,500,1,2009-04-20,+
595,b,36.75,0.125,y,p,c,v,1.5,f,f,0,t,g,232,113,2008-10-12,+
596,b,21.25,1.5,u,g,w,v,1.5,f,f,0,f,g,150,8,2008-11-16,+
597,a,18.08,0.375,l,gg,cc,ff,10.0,f,f,0,t,s,300,0,2008-08-11,+
598,a,33.67,0.375,u,g,cc,v,0.375,f,f,0,f,g,300,44,2009-04-08,+
599,b,48.58,0.205,y,p,k,v,0.25,t,t,11,f,g,380,2732,2009-01-06,+
600,a,47.25,0.75,u,g,q,h,2.75,t,t,1,f,g,333,892,2009-03-07,+
601,b,24.17,0.875,u,g,q,v,4.625,t,t,2,t,g,520,2000,2008-05-20,+
602,b,39.25,9.5,u,g,m,v,6.5,t,t,14,f,g,240,4607,2008-11-10,+
603,a,20.5,11.835,u,g,c,h,6.0,t,f,0,f,g,340,0,2009-05-03,+
604,a,18.83,4.415,y,p,c,h,3.0,t,f,0,f,g,240,0,2009-02-11,+
605,b,19.17,9.5,u,g,w,v,1.5,t,f,0,f,g,120,2206,2008-10-28,+
606,a,25,0.875,u,g,x,h,1.04,t,f,0,t,g,160,5860,2009-02-28,+
607,b,20.17,9.25,u,g,c,v,1.665,t,t,3,t,g,40,28,2008-11-30,+
608,b,25.75,0.5,u,g,c,v,1.46,t,t,5,t,g,312,0,2008-10-02,+
609,b,20.42,7.0,u,g,c,v,1.625,t,t,3,f,g,200,1391,2009-03-24,+
610,b,?,4.0,u,g,x,v,5.0,t,t,3,t,g,290,2279,2009-05-02,+
611,b,39,5.0,u,g,cc,v,3.5,t,t,10,t,g,0,0,2009-01-20,+
612,a,64.08,0.165,u,g,ff,ff,0.0,t,t,1,f,g,232,100,2008-08-18,+
613,b,28.25,5.125,u,g,x,v,4.75,t,t,2,f,g,420,7,2008-11-25,+
614,a,28.75,3.75,u,g,c,v,1.085,t,t,1,t,g,371,0,2008-10-25,+
615,b,31.33,19.5,u,g,c,v,7.0,t,t,16,f,g,0,5000,2009-07-23,+
616,a,18.92,9.0,u,g,aa,v,0.75,t,t,2,f,g,88,591,2008-08-10,+
617,a,24.75,3.0,u,g,q,h,1.835,t,t,19,f,g,0,500,2009-01-17,+
618,a,30.67,12.0,u,g,c,v,2.0,t,t,1,f,g,220,19,2009-02-11,+
619,b,21,4.79,y,p,w,v,2.25,t,t,1,t,g,80,300,2008-11-06,+
620,b,13.75,4.0,y,p,w,v,1.75,t,t,2,t,g,120,1000,2008-12-14,+
621,a,46,4.0,u,g,j,j,0.0,t,f,0,f,g,100,960,2009-06-19,+
622,a,44.33,0.0,u,g,c,v,2.5,t,f,0,f,g,0,0,2009-08-13,+
623,b,20.25,9.96,u,g,e,dd,0.0,t,f,0,f,g,0,0,2009-04-05,+
624,b,22.67,2.54,y,p,c,h,2.585,t,f,0,f,g,0,0,2009-04-20,+
625,b,?,10.5,u,g,x,v,6.5,t,f,0,f,g,0,0,2009-04-06,+
626,a,60.92,5.0,u,g,aa,v,4.0,t,t,4,f,g,0,99,2009-04-04,+
627,b,16.08,0.75,u,g,c,v,1.75,t,t,5,t,g,352,690,2008-08-22,+
628,a,28.17,0.375,u,g,q,v,0.585,t,t,4,f,g,80,0,2008-10-06,+
629,b,39.17,1.71,u,g,x,v,0.125,t,t,5,t,g,480,0,2008-12-21,+
630,?,20.42,7.5,u,g,k,v,1.5,t,t,1,f,g,160,234,2009-02-16,+
631,a,30,5.29,u,g,e,dd,2.25,t,t,5,t,g,99,500,2009-04-20,+
632,b,22.83,3.0,u,g,m,v,1.29,t,t,1,f,g,260,800,2008-08-16,+
633,b,23.92,1.5,u,g,d,h,1.875,t,t,6,f,g,200,327,2008-11-15,+
634,b,33.17,1.0,u,g,x,v,0.75,t,t,7,t,g,340,4071,2008-06-06,+
635,b,48.33,12.0,u,g,m,v,16.0,t,f,0,f,s,110,0,2009-01-30,+
636,b,76.75,22.29,u,g,e,z,12.75,t,t,1,t,g,0,109,2008-10-04,+
637,b,51.33,10.0,u,g,i,bb,0.0,t,t,11,f,g,0,1249,2009-05-11,+
638,b,34.75,15.0,u,g,r,n,5.375,t,t,9,t,g,0,134,2008-08-16,+
639,b,38.58,3.335,u,g,w,v,4.0,t,t,14,f,g,383,1344,2009-05-02,+
640,a,22.42,11.25,y,p,x,h,0.75,t,t,4,f,g,0,321,2008-08-17,+
641,b,41.92,0.42,u,g,c,h,0.21,t,t,6,f,g,220,948,2009-01-02,+
642,b,29.58,4.5,u,g,w,v,7.5,t,t,2,t,g,330,0,2009-01-13,+
643,a,32.17,1.46,u,g,w,v,1.085,t,t,16,f,g,120,2079,2008-08-17,+
644,b,51.42,0.04,u,g,x,h,0.04,t,f,0,f,g,0,3000,2009-05-31,+
645,a,22.83,2.29,u,g,q,h,2.29,t,t,7,t,g,140,2384,2009-06-21,+
646,a,25,12.33,u,g,cc,h,3.5,t,t,6,f,g,400,458,2008-10-05,+
647,b,26.75,1.125,u,g,x,h,1.25,t,f,0,f,g,0,5298,2009-06-07,+
648,b,23.33,1.5,u,g,c,h,1.415,t,f,0,f,g,422,200,2009-04-25,+
649,b,24.42,12.335,u,g,q,h,1.585,t,f,0,t,g,120,0,2008-12-30,+
650,b,42.17,5.04,u,g,q,h,12.75,t,f,0,t,g,92,0,2008-07-13,+
651,a,20.83,3.0,u,g,aa,v,0.04,t,f,0,f,g,100,0,2008-11-03,+
652,b,23.08,11.5,u,g,w,h,2.125,t,t,11,t,g,290,284,2009-04-21,+
653,a,25.17,2.875,u,g,x,h,0.875,t,f,0,f,g,360,0,2008-12-31,+
654,b,43.08,0.375,y,p,c,v,0.375,t,t,8,t,g,300,162,2008-11-29,+
655,a,35.75,0.915,u,g,aa,v,0.75,t,t,4,f,g,0,1583,2009-01-13,+
656,b,59.5,2.75,u,g,w,v,1.75,t,t,5,t,g,60,58,2009-05-15,+
657,b,21,3.0,y,p,d,v,1.085,t,t,8,t,g,160,1,2008-06-14,+
658,b,21.92,0.54,y,p,x,v,0.04,t,t,1,t,g,840,59,2009-03-14,+
659,a,65.17,14.0,u,g,ff,ff,0.0,t,t,11,t,g,0,1400,2008-10-26,+
660,a,20.33,10.0,u,g,c,h,1.0,t,t,4,f,g,50,1465,2009-03-02,+
661,b,32.25,0.165,y,p,c,h,3.25,t,t,1,t,g,432,8000,2008-04-28,+
662,b,30.17,0.5,u,g,c,v,1.75,t,t,11,f,g,32,540,2008-12-09,+
663,b,25.17,6.0,u,g,c,v,1.0,t,t,3,f,g,0,0,2008-12-04,+
664,b,39.17,1.625,u,g,c,v,1.5,t,t,10,f,g,186,4700,2008-12-07,+
665,b,39.08,6.0,u,g,m,v,1.29,t,t,5,t,g,108,1097,2009-05-07,+
666,b,31.67,0.83,u,g,x,v,1.335,t,t,8,t,g,303,3290,2009-02-24,+
667,b,41,0.04,u,g,e,v,0.04,f,t,1,f,s,560,0,2009-03-12,+
668,b,48.5,4.25,u,g,m,v,0.125,t,f,0,t,g,225,0,2009-03-23,+
669,b,32.67,9.0,y,p,w,h,5.25,t,f,0,t,g,154,0,2009-01-12,+
670,a,28.08,15.0,y,p,e,z,0.0,t,f,0,f,g,0,13212,2009-02-20,+
671,b,73.42,17.75,u,g,ff,ff,0.0,t,f,0,t,g,0,0,2008-09-18,+
672,b,64.08,20.0,u,g,x,h,17.5,t,t,9,t,g,0,1000,2009-06-02,+
673,b,51.58,15.0,u,g,c,v,8.5,t,t,9,f,g,0,0,2009-08-27,+
674,b,26.67,1.75,y,p,c,v,1.0,t,t,5,t,g,160,5777,2009-03-08,+
675,b,25.33,0.58,u,g,c,v,0.29,t,t,7,t,g,96,5124,2008-11-07,+
676,b,30.17,6.5,u,g,cc,v,3.125,t,t,8,f,g,330,1200,2009-01-07,+
677,b,27,0.75,u,g,c,h,4.25,t,t,3,t,g,312,150,2008-09-11,+
678,b,23.17,0.0,?,?,?,?,0.0,f,f,0,f,p,?,0,2009-01-26,+
679,b,34.17,5.25,u,g,w,v,0.085,f,f,0,t,g,290,6,2009-04-22,+
680,b,38.67,0.21,u,g,k,v,0.085,t,f,0,t,g,280,0,2009-07-05,+
681,b,25.75,0.75,u,g,c,bb,0.25,t,f,0,f,g,349,23,2008-05-25,+
682,a,46.08,3.0,u,g,c,v,2.375,t,t,8,t,g,396,4159,2008-12-21,+
683,a,21.5,6.0,u,g,aa,v,2.5,t,t,3,f,g,80,918,2009-02-26,+
684,?,20.08,0.125,u,g,q,v,1.0,f,t,1,f,g,240,768,2008-11-29,+
685,b,20.5,2.415,u,g,c,v,2.0,t,t,11,t,g,200,3000,2008-12-18,+
686,a,29.5,0.46,u,g,k,v,0.54,t,t,4,f,g,380,500,2009-05-04,+
687,b,16.17,0.04,u,g,c,v,0.04,f,f,0,f,g,0,0,2009-04-05,+
688,b,22.67,0.165,u,g,c,j,2.25,f,f,0,t,s,0,0,2009-01-22,+
689,a,25.58,0.0,?,?,?,?,0.0,f,f,0,f,p,?,0,2008-12-16,+
